ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
3014	ÀåÃ¢+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	3015	32	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	32	30	1	0
3015	ÀåÃ¢+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1000	3016	33	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	40	40	1	0
3016	ÀåÃ¢+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1000	3017	34	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	48	50	1	0
3017	ÀåÃ¢+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1500	3018	35	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	56	65	1	0
3018	ÀåÃ¢+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	2000	3019	36	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	64	80	1	0
3019	ÀåÃ¢+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	3000	0	0	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	72	100	1	0
3020	´ÜµÎµµ+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	600	3021	28	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	0	0	1	0
3021	´ÜµÎµµ+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	600	3022	29	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	8	0	1	0
3022	´ÜµÎµµ+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	600	3023	30	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	16	0	1	0
3023	´ÜµÎµµ+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	1000	3024	31	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	24	0	1	0
3024	´ÜµÎµµ+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	1000	3025	32	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	32	30	1	0
3025	´ÜµÎµµ+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	1500	3026	33	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	40	40	1	0
3026	´ÜµÎµµ+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	1500	3027	34	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	48	50	1	0
3027	´ÜµÎµµ+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	2000	3028	35	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	56	65	1	0
3028	´ÜµÎµµ+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	3000	3029	36	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	64	80	1	0
3029	´ÜµÎµµ+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	4500	0	0	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	72	100	1	0
3030	¼âÈÄ½Ö±¸+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	800	3031	28	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	0	0	1	0
3031	¼âÈÄ½Ö±¸+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	1000	3032	29	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	8	0	1	0
3032	¼âÈÄ½Ö±¸+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	1000	3033	30	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	16	0	1	0
3033	¼âÈÄ½Ö±¸+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	1000	3034	31	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	24	0	1	0
3034	¼âÈÄ½Ö±¸+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	1500	3035	32	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	32	30	1	0
3035	¼âÈÄ½Ö±¸+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	1500	3036	33	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	40	40	1	0
3036	¼âÈÄ½Ö±¸+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	2000	3037	34	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	48	50	1	0
3037	¼âÈÄ½Ö±¸+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	3000	3038	35	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	56	65	1	0
3038	¼âÈÄ½Ö±¸+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	4000	3039	36	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	64	80	1	0
3039	¼âÈÄ½Ö±¸+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	800	6000	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_NONE	0	APPLY_NONE	0	0	0	0	30	44	72	100	1	0
3040	¼±ÀÎ±Ø+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	3000	3041	28	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	0	0	1	0
3041	¼±ÀÎ±Ø+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	3500	3042	29	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	8	0	1	0
3042	¼±ÀÎ±Ø+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	3500	3043	30	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	16	0	1	0
3043	¼±ÀÎ±Ø+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	4000	3044	31	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	24	0	1	0
3044	¼±ÀÎ±Ø+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	5000	3045	32	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	32	30	1	0
3045	¼±ÀÎ±Ø+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	6500	3046	33	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	40	40	1	0
3046	¼±ÀÎ±Ø+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	8000	3047	34	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	48	50	1	0
3047	¼±ÀÎ±Ø+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	11000	3048	35	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	56	65	1	0
3048	¼±ÀÎ±Ø+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	15500	3049	36	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	64	80	1	0
3049	¼±ÀÎ±Ø+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	3000	23000	0	0	15	LEVEL	20	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	52	72	100	1	0
3050	Âü¸¶µµ+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	5000	3051	37	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	0	0	2	0
3051	Âü¸¶µµ+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	5500	3052	38	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	6	0	2	0
3052	Âü¸¶µµ+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	6000	3053	39	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	12	0	2	0
3053	Âü¸¶µµ+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	7000	3054	40	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	18	0	2	0
3054	Âü¸¶µµ+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	8500	3055	41	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	24	30	2	0
3055	Âü¸¶µµ+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	10500	3056	42	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	32	40	2	0
3056	Âü¸¶µµ+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	13500	3057	43	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	41	50	2	0
3057	Âü¸¶µµ+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	18500	3058	44	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	51	65	2	0
3058	Âü¸¶µµ+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	25500	3059	45	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	62	80	2	0
3059	Âü¸¶µµ+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	5000	38500	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_ATT_SPEED	37	APPLY_NONE	0	APPLY_NONE	0	0	0	0	52	86	74	100	2	0
3060	»ïÂ÷+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	8000	3061	37	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	0	0	2	0
3061	»ïÂ÷+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	9000	3062	38	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	6	0	2	0
3062	»ïÂ÷+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	9500	3063	39	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	12	0	2	0
3063	»ïÂ÷+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	11000	3064	40	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	18	0	2	0
3064	»ïÂ÷+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	13500	3065	41	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	24	30	2	0
3065	»ïÂ÷+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	16500	3066	42	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	32	40	2	0
3066	»ïÂ÷+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	21500	3067	43	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	41	50	2	0
3067	»ïÂ÷+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	29500	3068	44	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	51	65	2	0
3068	»ïÂ÷+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	41000	3069	45	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	62	80	2	0
3069	»ïÂ÷+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	61500	0	0	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	58	88	74	100	2	0
3070	´Ü±Ø+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	15000	3071	37	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	0	0	2	0
3071	´Ü±Ø+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	16500	3072	38	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	6	0	2	0
3072	´Ü±Ø+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	18000	3073	39	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	12	0	2	0
3073	´Ü±Ø+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	21000	3074	40	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	18	0	2	0
3074	´Ü±Ø+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	25000	3075	41	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	24	30	2	0
3075	´Ü±Ø+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	31500	3076	42	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	32	40	2	0
3076	´Ü±Ø+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	40500	3077	43	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	41	50	2	0
3077	´Ü±Ø+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	55000	3078	44	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	51	65	2	0
3078	´Ü±Ø+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	77000	3079	45	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	62	80	2	0
3079	´Ü±Ø+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	115500	0	0	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	31	APPLY_NONE	0	APPLY_NONE	0	0	0	0	60	96	74	100	2	0
3080	¼Ò»êºÎ+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	20000	3081	37	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	103	0	0	2	0
3081	¼Ò»êºÎ+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	22000	3082	38	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	103	6	0	2	0
3082	¼Ò»êºÎ+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	24000	3083	39	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	103	12	0	2	0
3083	¼Ò»êºÎ+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	28000	3084	40	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	103	18	0	2	0
